0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,428,395,418,798,798,411,476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,382,363,374,289,294,305,309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,430,423,425,416,426,407,421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,409,358,367,354,354,327,340
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,417,180,180,281,411,325,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,292,310,332,332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,248,200,200,271,271,292,328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,798,262,262,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,428,251,251,331,331,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,465,478,403,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,468,798,456,798,466,719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,521,421,453,404,419,407,416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,379,430,443,417,417,364,365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,798,512,528,504,512,484,530
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,250,341,341,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,798,353,353,314,314,336,455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,798,205,205,143,798,222,222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,798,420,462,369,393,334,352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,405,366,366,393,413,359,359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,417,337,362,327,327,426,435
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,597,597,450,450,434,434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,377,315,315,296,327,509,509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,798,470,417,476,476,555,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,798,474,798,432,798,522,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,426,453,798,435,435,453,453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,798,489,798,456,456,485,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,798,375,453,267,295,360,527
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,415,301,798,413,413,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,475,482,497,551,798,497,497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,416,39,40,14,15,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,798,546,549,514,514,507,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,798,470,473,342,345,399,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,798,524,599,513,798,482,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,798,201,798,321,512,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,489,431,437,402,410,427,432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,281,221,233,159,159,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,385,313,319,228,228,370,394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,798,183,271,144,144,263,331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,195,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,387,402,409,324,328,157,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,798,610,611,606,798,599,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,322,296,296,262,262,309,309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,271,203,203,336,336,327,327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,369,331,331,255,283,373,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,798,492,536,493,493,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,115,224,311,392,228,241
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,563,549,798,551,554,572,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,516,539,472,474
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,520,481,482,468,468,480,495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,798,509,513,493,503,489,509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,465,503,798,798,798,621,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,448,442,447,439,444,423,428
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,456,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,443,400,412,387,401,355,374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,477,798,422,431,303,303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,445,433,433,427,431,398,398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,218,200,246,201,201,182,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,302,310,310,307,314,287,304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,376,380,382,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,376,380,382,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,376,380,382,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,376,380,382,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,376,380,382,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,242,242,274,274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,376,380,382,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,492,798,431,466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,0,0,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,798,318,798,404,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,798,320,798,290,798,383,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,798,320,798,290,798,383,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,798,320,798,290,798,383,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,0,0,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,293,141,195,212,390,168,223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,621,621,520,798,484,496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,798,607,798,612,636,611,616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,39,40,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,798,594,630,591,798,570,603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,516,472,472,459,459,456,456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,234,798,798,798,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,39,40,798,798,39,40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,437,437,408,798,380,397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,798,586,798,554,798,562,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,798,598,798,561,798,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,798,620,798,633,798,644,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,553,506,798,547,798,536,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,798,798,798,798,798,619,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,540,534,798,551,798,528,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,798,634,798,661,798,628,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,520,538,798,400,400,798,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,798,619,798,599,599,599,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,798,510,524,508,798,563,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,525,521,534,548,798,564,567
